DeliveryDate,HourEnding,AncillaryType,MCPC,DSTFlag,Month
2024-08-06,08:00,REGDN,1.49,N,2024-08
2024-08-06,08:00,REGUP,1.32,N,2024-08
2024-08-06,08:00,RRS,0.99,N,2024-08
2024-08-06,08:00,NSPIN,1.0,N,2024-08
2024-08-06,08:00,ECRS,0.99,N,2024-08
2024-08-06,09:00,NSPIN,1.0,N,2024-08
2024-08-06,09:00,RRS,0.99,N,2024-08
2024-08-06,09:00,REGUP,1.09,N,2024-08
2024-08-06,09:00,REGDN,1.18,N,2024-08
2024-08-06,09:00,ECRS,0.99,N,2024-08
2024-08-06,10:00,REGUP,1.59,N,2024-08
2024-08-06,10:00,REGDN,0.79,N,2024-08
2024-08-06,10:00,RRS,0.99,N,2024-08
2024-08-06,10:00,NSPIN,1.0,N,2024-08
2024-08-06,10:00,ECRS,0.99,N,2024-08
2024-08-06,11:00,REGUP,2.76,N,2024-08
2024-08-06,11:00,REGDN,1.48,N,2024-08
2024-08-06,11:00,RRS,1.0,N,2024-08
2024-08-06,11:00,ECRS,1.0,N,2024-08
2024-08-06,11:00,NSPIN,0.96,N,2024-08
2024-08-06,12:00,REGDN,1.49,N,2024-08
2024-08-06,12:00,REGUP,3.26,N,2024-08
2024-08-06,12:00,NSPIN,1.04,N,2024-08
2024-08-06,12:00,RRS,1.5,N,2024-08
2024-08-06,12:00,ECRS,1.5,N,2024-08
2024-08-06,13:00,REGDN,1.49,N,2024-08
2024-08-06,13:00,REGUP,4.98,N,2024-08
2024-08-06,13:00,RRS,1.5,N,2024-08
2024-08-06,13:00,NSPIN,1.48,N,2024-08
2024-08-06,13:00,ECRS,3.23,N,2024-08
2024-08-06,14:00,REGDN,1.49,N,2024-08
2024-08-06,14:00,REGUP,6.12,N,2024-08
2024-08-06,14:00,RRS,1.5,N,2024-08
2024-08-06,14:00,NSPIN,1.48,N,2024-08
2024-08-06,14:00,ECRS,4.5,N,2024-08
2024-08-06,15:00,REGDN,1.98,N,2024-08
2024-08-06,15:00,REGUP,6.75,N,2024-08
2024-08-06,15:00,RRS,2.5,N,2024-08
2024-08-06,15:00,NSPIN,6.0,N,2024-08
2024-08-06,15:00,ECRS,6.0,N,2024-08
2024-08-06,16:00,REGUP,15.48,N,2024-08
2024-08-06,16:00,REGDN,7.01,N,2024-08
2024-08-06,16:00,RRS,12.76,N,2024-08
2024-08-06,16:00,ECRS,15.01,N,2024-08
2024-08-06,16:00,NSPIN,18.4,N,2024-08
2024-08-06,17:00,REGDN,9.9,N,2024-08
2024-08-06,17:00,REGUP,20.42,N,2024-08
2024-08-06,17:00,RRS,18.66,N,2024-08
2024-08-06,17:00,NSPIN,20.43,N,2024-08
2024-08-06,17:00,ECRS,20.43,N,2024-08
2024-08-06,18:00,REGDN,14.85,N,2024-08
2024-08-06,18:00,REGUP,26.86,N,2024-08
2024-08-06,18:00,NSPIN,27.16,N,2024-08
2024-08-06,18:00,RRS,25.1,N,2024-08
2024-08-06,18:00,ECRS,27.16,N,2024-08
2024-08-06,19:00,REGUP,87.43,N,2024-08
2024-08-06,19:00,REGDN,87.98,N,2024-08
2024-08-06,19:00,RRS,80.84,N,2024-08
2024-08-06,19:00,ECRS,105.43,N,2024-08
2024-08-06,19:00,NSPIN,96.78,N,2024-08
2024-08-06,20:00,REGUP,303.57,N,2024-08
2024-08-06,20:00,REGDN,125.38,N,2024-08
2024-08-06,20:00,RRS,328.57,N,2024-08
2024-08-06,20:00,NSPIN,19.6,N,2024-08
2024-08-06,20:00,ECRS,342.07,N,2024-08
2024-08-06,21:00,REGDN,81.14,N,2024-08
2024-08-06,21:00,REGUP,234.83,N,2024-08
2024-08-06,21:00,RRS,251.83,N,2024-08
2024-08-06,21:00,NSPIN,19.8,N,2024-08
2024-08-06,21:00,ECRS,276.83,N,2024-08
2024-08-06,22:00,REGUP,47.18,N,2024-08
2024-08-06,22:00,REGDN,15.11,N,2024-08
2024-08-06,22:00,RRS,49.99,N,2024-08
2024-08-06,22:00,ECRS,71.18,N,2024-08
2024-08-06,22:00,NSPIN,37.03,N,2024-08
2024-08-06,23:00,REGDN,7.01,N,2024-08
2024-08-06,23:00,REGUP,8.2,N,2024-08
2024-08-06,23:00,RRS,8.2,N,2024-08
2024-08-06,23:00,NSPIN,7.38,N,2024-08
2024-08-06,23:00,ECRS,11.35,N,2024-08
2024-08-06,24:00,REGDN,2.24,N,2024-08
2024-08-06,24:00,REGUP,2.18,N,2024-08
2024-08-06,24:00,RRS,1.98,N,2024-08
2024-08-06,24:00,NSPIN,1.83,N,2024-08
2024-08-06,24:00,ECRS,1.98,N,2024-08
2024-08-07,01:00,RRS,1.0,N,2024-08
2024-08-07,01:00,NSPIN,0.2,N,2024-08
2024-08-07,01:00,REGUP,1.33,N,2024-08
2024-08-07,01:00,REGDN,1.62,N,2024-08
2024-08-07,01:00,ECRS,1.0,N,2024-08
2024-08-07,02:00,REGDN,0.99,N,2024-08
2024-08-07,02:00,REGUP,0.88,N,2024-08
2024-08-07,02:00,RRS,0.99,N,2024-08
2024-08-07,02:00,NSPIN,0.2,N,2024-08
2024-08-07,02:00,ECRS,0.99,N,2024-08
2024-08-07,03:00,REGUP,0.86,N,2024-08
2024-08-07,03:00,REGDN,0.79,N,2024-08
2024-08-07,03:00,RRS,0.91,N,2024-08
2024-08-07,03:00,ECRS,0.8,N,2024-08
2024-08-07,03:00,NSPIN,0.2,N,2024-08
2024-08-07,04:00,REGDN,0.79,N,2024-08
2024-08-07,04:00,REGUP,0.81,N,2024-08
2024-08-07,04:00,RRS,0.81,N,2024-08
2024-08-07,04:00,NSPIN,0.2,N,2024-08
2024-08-07,04:00,ECRS,0.8,N,2024-08
2024-08-07,05:00,REGDN,0.79,N,2024-08
2024-08-07,05:00,REGUP,0.9,N,2024-08
2024-08-07,05:00,NSPIN,0.2,N,2024-08
2024-08-07,05:00,RRS,0.9,N,2024-08
2024-08-07,05:00,ECRS,0.8,N,2024-08
2024-08-07,06:00,NSPIN,0.2,N,2024-08
2024-08-07,06:00,RRS,0.9,N,2024-08
2024-08-07,06:00,REGUP,1.32,N,2024-08
2024-08-07,06:00,REGDN,0.79,N,2024-08
2024-08-07,06:00,ECRS,0.77,N,2024-08
2024-08-07,07:00,NSPIN,1.0,N,2024-08
2024-08-07,07:00,RRS,0.99,N,2024-08
2024-08-07,07:00,REGUP,1.79,N,2024-08
2024-08-07,07:00,REGDN,1.25,N,2024-08
2024-08-07,07:00,ECRS,0.77,N,2024-08
2024-08-07,08:00,REGDN,1.49,N,2024-08
2024-08-07,08:00,REGUP,1.49,N,2024-08
2024-08-07,08:00,RRS,0.99,N,2024-08
2024-08-07,08:00,NSPIN,1.0,N,2024-08
2024-08-07,08:00,ECRS,0.96,N,2024-08
2024-08-07,09:00,NSPIN,1.0,N,2024-08
2024-08-07,09:00,RRS,0.99,N,2024-08
2024-08-07,09:00,REGUP,1.32,N,2024-08
2024-08-07,09:00,REGDN,1.16,N,2024-08
2024-08-07,09:00,ECRS,0.99,N,2024-08
2024-08-07,10:00,REGUP,2.09,N,2024-08
2024-08-07,10:00,REGDN,0.9,N,2024-08
2024-08-07,10:00,RRS,1.0,N,2024-08
2024-08-07,10:00,NSPIN,1.0,N,2024-08
2024-08-07,10:00,ECRS,1.0,N,2024-08
2024-08-07,11:00,REGUP,3.0,N,2024-08
2024-08-07,11:00,REGDN,1.49,N,2024-08
2024-08-07,11:00,RRS,0.99,N,2024-08
2024-08-07,11:00,ECRS,1.0,N,2024-08
2024-08-07,11:00,NSPIN,0.92,N,2024-08
2024-08-07,12:00,REGDN,0.79,N,2024-08
2024-08-07,12:00,REGUP,3.33,N,2024-08
2024-08-07,12:00,NSPIN,0.99,N,2024-08
2024-08-07,12:00,RRS,1.0,N,2024-08
2024-08-07,12:00,ECRS,1.0,N,2024-08
2024-08-07,13:00,REGDN,1.49,N,2024-08
2024-08-07,13:00,REGUP,4.86,N,2024-08
2024-08-07,13:00,RRS,1.5,N,2024-08
2024-08-07,13:00,NSPIN,1.04,N,2024-08
2024-08-07,13:00,ECRS,1.99,N,2024-08
2024-08-07,14:00,REGDN,1.49,N,2024-08
2024-08-07,14:00,REGUP,6.0,N,2024-08
2024-08-07,14:00,RRS,1.5,N,2024-08
2024-08-07,14:00,NSPIN,1.47,N,2024-08
2024-08-07,14:00,ECRS,3.5,N,2024-08
2024-08-07,15:00,REGDN,1.98,N,2024-08
2024-08-07,15:00,REGUP,7.0,N,2024-08
2024-08-07,15:00,RRS,2.29,N,2024-08
2024-08-07,15:00,NSPIN,5.0,N,2024-08
2024-08-07,15:00,ECRS,5.0,N,2024-08
2024-08-07,16:00,REGUP,9.38,N,2024-08
2024-08-07,16:00,REGDN,6.11,N,2024-08
2024-08-07,16:00,RRS,2.5,N,2024-08
2024-08-07,16:00,ECRS,6.92,N,2024-08
2024-08-07,16:00,NSPIN,6.92,N,2024-08
2024-08-07,17:00,REGDN,9.9,N,2024-08
2024-08-07,17:00,REGUP,18.88,N,2024-08
2024-08-07,17:00,RRS,12.0,N,2024-08
2024-08-07,17:00,NSPIN,18.25,N,2024-08
2024-08-07,17:00,ECRS,18.27,N,2024-08
2024-08-07,18:00,REGDN,9.9,N,2024-08
2024-08-07,18:00,REGUP,20.99,N,2024-08
2024-08-07,18:00,NSPIN,18.36,N,2024-08
2024-08-07,18:00,RRS,16.11,N,2024-08
2024-08-07,18:00,ECRS,18.36,N,2024-08
2024-08-07,19:00,REGUP,30.0,N,2024-08
2024-08-07,19:00,REGDN,28.98,N,2024-08
2024-08-07,19:00,RRS,17.76,N,2024-08
2024-08-07,19:00,ECRS,30.75,N,2024-08
2024-08-07,19:00,NSPIN,18.73,N,2024-08
2024-08-07,20:00,REGUP,266.65,N,2024-08
2024-08-07,20:00,REGDN,82.5,N,2024-08
2024-08-07,20:00,RRS,281.65,N,2024-08
2024-08-07,20:00,NSPIN,21.65,N,2024-08
2024-08-07,20:00,ECRS,306.65,N,2024-08
2024-08-07,21:00,REGDN,39.98,N,2024-08
2024-08-07,21:00,REGUP,135.66,N,2024-08
2024-08-07,21:00,RRS,146.61,N,2024-08
2024-08-07,21:00,NSPIN,19.82,N,2024-08
2024-08-07,21:00,ECRS,148.86,N,2024-08
2024-08-07,22:00,REGUP,14.14,N,2024-08
2024-08-07,22:00,REGDN,11.22,N,2024-08
2024-08-07,22:00,RRS,26.71,N,2024-08
2024-08-07,22:00,ECRS,26.71,N,2024-08
2024-08-07,22:00,NSPIN,5.92,N,2024-08
2024-08-07,23:00,REGDN,4.98,N,2024-08
2024-08-07,23:00,REGUP,4.98,N,2024-08
2024-08-07,23:00,RRS,4.98,N,2024-08
2024-08-07,23:00,NSPIN,3.0,N,2024-08
2024-08-07,23:00,ECRS,6.89,N,2024-08
2024-08-07,24:00,REGDN,1.98,N,2024-08
2024-08-07,24:00,REGUP,1.49,N,2024-08
2024-08-07,24:00,RRS,1.29,N,2024-08
2024-08-07,24:00,NSPIN,0.99,N,2024-08
2024-08-07,24:00,ECRS,1.43,N,2024-08
2024-08-08,01:00,RRS,0.98,N,2024-08
2024-08-08,01:00,NSPIN,0.08,N,2024-08
2024-08-08,01:00,REGUP,0.99,N,2024-08
2024-08-08,01:00,REGDN,1.25,N,2024-08
2024-08-08,01:00,ECRS,0.98,N,2024-08
2024-08-08,02:00,REGDN,0.98,N,2024-08
2024-08-08,02:00,REGUP,0.84,N,2024-08
2024-08-08,02:00,RRS,0.95,N,2024-08
2024-08-08,02:00,NSPIN,0.08,N,2024-08
2024-08-08,02:00,ECRS,0.91,N,2024-08
2024-08-08,03:00,REGUP,0.85,N,2024-08
2024-08-08,03:00,REGDN,0.98,N,2024-08
2024-08-08,03:00,RRS,0.95,N,2024-08
2024-08-08,03:00,ECRS,0.37,N,2024-08
2024-08-08,03:00,NSPIN,0.08,N,2024-08
2024-08-08,04:00,REGDN,0.83,N,2024-08
2024-08-08,04:00,REGUP,0.88,N,2024-08
2024-08-08,04:00,RRS,0.95,N,2024-08
2024-08-08,04:00,NSPIN,0.08,N,2024-08
2024-08-08,04:00,ECRS,0.3,N,2024-08
2024-08-08,05:00,REGDN,0.79,N,2024-08
2024-08-08,05:00,REGUP,0.95,N,2024-08
2024-08-08,05:00,NSPIN,0.08,N,2024-08
2024-08-08,05:00,RRS,0.95,N,2024-08
2024-08-08,05:00,ECRS,0.3,N,2024-08
2024-08-08,06:00,NSPIN,0.08,N,2024-08
2024-08-08,06:00,RRS,0.99,N,2024-08
2024-08-08,06:00,REGUP,1.32,N,2024-08
2024-08-08,06:00,REGDN,0.79,N,2024-08
2024-08-08,06:00,ECRS,0.3,N,2024-08
2024-08-08,07:00,NSPIN,0.99,N,2024-08
2024-08-08,07:00,RRS,1.0,N,2024-08
2024-08-08,07:00,REGUP,1.8,N,2024-08
2024-08-08,07:00,REGDN,0.98,N,2024-08
2024-08-08,07:00,ECRS,0.3,N,2024-08
2024-08-08,08:00,REGDN,1.49,N,2024-08
2024-08-08,08:00,REGUP,1.32,N,2024-08
2024-08-08,08:00,RRS,0.99,N,2024-08
2024-08-08,08:00,NSPIN,0.99,N,2024-08
2024-08-08,08:00,ECRS,0.99,N,2024-08
2024-08-08,09:00,NSPIN,0.99,N,2024-08
2024-08-08,09:00,RRS,0.99,N,2024-08
2024-08-08,09:00,REGUP,1.0,N,2024-08
2024-08-08,09:00,REGDN,0.98,N,2024-08
2024-08-08,09:00,ECRS,0.99,N,2024-08
2024-08-08,10:00,REGUP,1.6,N,2024-08
2024-08-08,10:00,REGDN,0.79,N,2024-08
2024-08-08,10:00,RRS,0.99,N,2024-08
2024-08-08,10:00,NSPIN,0.99,N,2024-08
2024-08-08,10:00,ECRS,0.99,N,2024-08
2024-08-08,11:00,REGUP,3.05,N,2024-08
2024-08-08,11:00,REGDN,1.44,N,2024-08
2024-08-08,11:00,RRS,1.05,N,2024-08
2024-08-08,11:00,ECRS,1.05,N,2024-08
2024-08-08,11:00,NSPIN,0.58,N,2024-08
2024-08-08,12:00,REGDN,0.98,N,2024-08
2024-08-08,12:00,REGUP,3.61,N,2024-08
2024-08-08,12:00,NSPIN,0.97,N,2024-08
2024-08-08,12:00,RRS,1.12,N,2024-08
2024-08-08,12:00,ECRS,1.12,N,2024-08
2024-08-08,13:00,REGDN,2.42,N,2024-08
2024-08-08,13:00,REGUP,4.27,N,2024-08
2024-08-08,13:00,RRS,1.64,N,2024-08
2024-08-08,13:00,NSPIN,1.07,N,2024-08
2024-08-08,13:00,ECRS,1.65,N,2024-08
2024-08-08,14:00,REGDN,5.24,N,2024-08
2024-08-08,14:00,REGUP,5.46,N,2024-08
2024-08-08,14:00,RRS,1.96,N,2024-08
2024-08-08,14:00,NSPIN,1.2,N,2024-08
2024-08-08,14:00,ECRS,1.96,N,2024-08
2024-08-08,15:00,REGDN,2.99,N,2024-08
2024-08-08,15:00,REGUP,3.72,N,2024-08
2024-08-08,15:00,RRS,1.96,N,2024-08
2024-08-08,15:00,NSPIN,1.21,N,2024-08
2024-08-08,15:00,ECRS,1.96,N,2024-08
2024-08-08,16:00,REGUP,3.39,N,2024-08
2024-08-08,16:00,REGDN,3.24,N,2024-08
2024-08-08,16:00,RRS,2.29,N,2024-08
2024-08-08,16:00,ECRS,2.29,N,2024-08
2024-08-08,16:00,NSPIN,1.07,N,2024-08
2024-08-08,17:00,REGDN,2.97,N,2024-08
2024-08-08,17:00,REGUP,4.6,N,2024-08
2024-08-08,17:00,RRS,3.8,N,2024-08
2024-08-08,17:00,NSPIN,1.48,N,2024-08
2024-08-08,17:00,ECRS,3.99,N,2024-08
2024-08-08,18:00,REGDN,5.66,N,2024-08
2024-08-08,18:00,REGUP,6.37,N,2024-08
2024-08-08,18:00,NSPIN,3.0,N,2024-08
2024-08-08,18:00,RRS,4.61,N,2024-08
2024-08-08,18:00,ECRS,4.62,N,2024-08
2024-08-08,19:00,REGUP,8.53,N,2024-08
2024-08-08,19:00,REGDN,8.31,N,2024-08
2024-08-08,19:00,RRS,6.59,N,2024-08
2024-08-08,19:00,ECRS,6.94,N,2024-08
2024-08-08,19:00,NSPIN,1.35,N,2024-08
2024-08-08,20:00,REGUP,25.0,N,2024-08
2024-08-08,20:00,REGDN,9.7,N,2024-08
2024-08-08,20:00,RRS,33.0,N,2024-08
2024-08-08,20:00,NSPIN,18.5,N,2024-08
2024-08-08,20:00,ECRS,33.01,N,2024-08
2024-08-08,21:00,REGDN,9.74,N,2024-08
2024-08-08,21:00,REGUP,16.32,N,2024-08
2024-08-08,21:00,RRS,25.72,N,2024-08
2024-08-08,21:00,NSPIN,15.09,N,2024-08
2024-08-08,21:00,ECRS,27.72,N,2024-08
2024-08-08,22:00,REGUP,1.49,N,2024-08
2024-08-08,22:00,REGDN,4.9,N,2024-08
2024-08-08,22:00,RRS,7.34,N,2024-08
2024-08-08,22:00,ECRS,9.34,N,2024-08
2024-08-08,22:00,NSPIN,1.07,N,2024-08
2024-08-08,23:00,REGDN,2.0,N,2024-08
2024-08-08,23:00,REGUP,1.65,N,2024-08
2024-08-08,23:00,RRS,1.65,N,2024-08
2024-08-08,23:00,NSPIN,1.0,N,2024-08
2024-08-08,23:00,ECRS,1.65,N,2024-08
2024-08-08,24:00,REGDN,1.69,N,2024-08
2024-08-08,24:00,REGUP,1.2,N,2024-08
2024-08-08,24:00,RRS,1.0,N,2024-08
2024-08-08,24:00,NSPIN,0.3,N,2024-08
2024-08-08,24:00,ECRS,1.0,N,2024-08
2024-08-09,01:00,NSPIN,0.08,N,2024-08
2024-08-09,01:00,RRS,0.81,N,2024-08
2024-08-09,01:00,REGUP,1.0,N,2024-08
2024-08-09,01:00,REGDN,1.25,N,2024-08
2024-08-09,01:00,ECRS,0.81,N,2024-08
2024-08-09,02:00,REGDN,0.79,N,2024-08
2024-08-09,02:00,REGUP,0.71,N,2024-08
2024-08-09,02:00,RRS,0.8,N,2024-08
2024-08-09,02:00,NSPIN,0.08,N,2024-08
2024-08-09,02:00,ECRS,0.8,N,2024-08
2024-08-09,03:00,NSPIN,0.08,N,2024-08
2024-08-09,03:00,RRS,0.79,N,2024-08
2024-08-09,03:00,REGUP,0.83,N,2024-08
2024-08-09,03:00,REGDN,0.79,N,2024-08
2024-08-09,03:00,ECRS,0.79,N,2024-08
2024-08-09,04:00,REGUP,0.91,N,2024-08
2024-08-09,04:00,REGDN,0.59,N,2024-08
2024-08-09,04:00,RRS,0.79,N,2024-08
2024-08-09,04:00,NSPIN,0.08,N,2024-08
2024-08-09,04:00,ECRS,0.4,N,2024-08
2024-08-09,05:00,REGUP,0.99,N,2024-08
2024-08-09,05:00,REGDN,0.01,N,2024-08
2024-08-09,05:00,RRS,0.8,N,2024-08
2024-08-09,05:00,ECRS,0.4,N,2024-08
2024-08-09,05:00,NSPIN,0.08,N,2024-08
2024-08-09,06:00,REGDN,0.79,N,2024-08
2024-08-09,06:00,REGUP,1.32,N,2024-08
2024-08-09,06:00,NSPIN,0.08,N,2024-08
2024-08-09,06:00,RRS,0.9,N,2024-08
2024-08-09,06:00,ECRS,0.4,N,2024-08
2024-08-09,07:00,REGDN,1.25,N,2024-08
2024-08-09,07:00,RRS,0.98,N,2024-08
2024-08-09,07:00,NSPIN,0.98,N,2024-08
2024-08-09,07:00,ECRS,0.77,N,2024-08
2024-08-09,07:00,REGUP,1.78,N,2024-08
2024-08-09,08:00,REGDN,1.46,N,2024-08
2024-08-09,08:00,REGUP,1.32,N,2024-08
2024-08-09,08:00,RRS,0.99,N,2024-08
2024-08-09,08:00,NSPIN,0.99,N,2024-08
2024-08-09,08:00,ECRS,0.99,N,2024-08
2024-08-09,09:00,REGDN,1.31,N,2024-08
2024-08-09,09:00,REGUP,1.01,N,2024-08
2024-08-09,09:00,RRS,0.99,N,2024-08
2024-08-09,09:00,NSPIN,0.99,N,2024-08
2024-08-09,09:00,ECRS,0.99,N,2024-08
2024-08-09,10:00,REGDN,0.79,N,2024-08
2024-08-09,10:00,REGUP,1.46,N,2024-08
2024-08-09,10:00,RRS,0.98,N,2024-08
2024-08-09,10:00,NSPIN,0.98,N,2024-08
2024-08-09,10:00,ECRS,0.98,N,2024-08
2024-08-09,11:00,NSPIN,0.89,N,2024-08
2024-08-09,11:00,RRS,1.0,N,2024-08
2024-08-09,11:00,REGUP,2.75,N,2024-08
2024-08-09,11:00,REGDN,1.49,N,2024-08
2024-08-09,11:00,ECRS,1.0,N,2024-08
2024-08-09,12:00,REGDN,0.99,N,2024-08
2024-08-09,12:00,REGUP,3.24,N,2024-08
2024-08-09,12:00,RRS,1.0,N,2024-08
2024-08-09,12:00,NSPIN,0.96,N,2024-08
2024-08-09,12:00,ECRS,1.0,N,2024-08
2024-08-09,13:00,REGDN,1.5,N,2024-08
2024-08-09,13:00,REGUP,3.78,N,2024-08
2024-08-09,13:00,RRS,1.65,N,2024-08
2024-08-09,13:00,NSPIN,1.02,N,2024-08
2024-08-09,13:00,ECRS,1.66,N,2024-08
2024-08-09,14:00,NSPIN,1.1,N,2024-08
2024-08-09,14:00,RRS,1.99,N,2024-08
2024-08-09,14:00,REGUP,4.25,N,2024-08
2024-08-09,14:00,REGDN,1.82,N,2024-08
2024-08-09,14:00,ECRS,2.0,N,2024-08
2024-08-09,15:00,REGUP,3.09,N,2024-08
2024-08-09,15:00,REGDN,3.99,N,2024-08
2024-08-09,15:00,RRS,2.29,N,2024-08
2024-08-09,15:00,NSPIN,1.36,N,2024-08
2024-08-09,15:00,ECRS,2.29,N,2024-08
2024-08-09,16:00,REGDN,2.26,N,2024-08
2024-08-09,16:00,REGUP,4.1,N,2024-08
2024-08-09,16:00,RRS,2.5,N,2024-08
2024-08-09,16:00,NSPIN,1.36,N,2024-08
2024-08-09,16:00,ECRS,2.51,N,2024-08
2024-08-09,17:00,REGUP,6.75,N,2024-08
2024-08-09,17:00,REGDN,1.98,N,2024-08
2024-08-09,17:00,RRS,4.99,N,2024-08
2024-08-09,17:00,ECRS,5.0,N,2024-08
2024-08-09,17:00,NSPIN,4.6,N,2024-08
2024-08-09,18:00,REGDN,5.0,N,2024-08
2024-08-09,18:00,REGUP,6.75,N,2024-08
2024-08-09,18:00,RRS,4.99,N,2024-08
2024-08-09,18:00,NSPIN,4.6,N,2024-08
2024-08-09,18:00,ECRS,5.0,N,2024-08
2024-08-09,19:00,REGDN,6.77,N,2024-08
2024-08-09,19:00,REGUP,6.99,N,2024-08
2024-08-09,19:00,NSPIN,3.0,N,2024-08
2024-08-09,19:00,RRS,5.0,N,2024-08
2024-08-09,19:00,ECRS,5.0,N,2024-08
2024-08-09,20:00,REGUP,36.59,N,2024-08
2024-08-09,20:00,REGDN,14.01,N,2024-08
2024-08-09,20:00,RRS,36.59,N,2024-08
2024-08-09,20:00,NSPIN,5.0,N,2024-08
2024-08-09,20:00,ECRS,45.55,N,2024-08
2024-08-09,21:00,REGDN,7.11,N,2024-08
2024-08-09,21:00,REGUP,27.0,N,2024-08
2024-08-09,21:00,RRS,30.0,N,2024-08
2024-08-09,21:00,NSPIN,5.0,N,2024-08
2024-08-09,21:00,ECRS,32.25,N,2024-08
2024-08-09,22:00,REGUP,8.93,N,2024-08
2024-08-09,22:00,REGDN,4.98,N,2024-08
2024-08-09,22:00,RRS,8.93,N,2024-08
2024-08-09,22:00,ECRS,10.93,N,2024-08
2024-08-09,22:00,NSPIN,3.0,N,2024-08
2024-08-09,23:00,REGDN,4.85,N,2024-08
2024-08-09,23:00,REGUP,4.85,N,2024-08
2024-08-09,23:00,RRS,4.85,N,2024-08
2024-08-09,23:00,NSPIN,1.48,N,2024-08
2024-08-09,23:00,ECRS,4.86,N,2024-08
2024-08-09,24:00,REGDN,2.0,N,2024-08
2024-08-09,24:00,REGUP,2.0,N,2024-08
2024-08-09,24:00,NSPIN,1.0,N,2024-08
2024-08-09,24:00,RRS,2.0,N,2024-08
2024-08-09,24:00,ECRS,2.08,N,2024-08
2024-08-10,01:00,NSPIN,0.2,N,2024-08
2024-08-10,01:00,RRS,1.0,N,2024-08
2024-08-10,01:00,REGDN,1.98,N,2024-08
2024-08-10,01:00,REGUP,1.8,N,2024-08
2024-08-10,01:00,ECRS,1.0,N,2024-08
2024-08-10,02:00,NSPIN,0.2,N,2024-08
2024-08-10,02:00,RRS,0.99,N,2024-08
2024-08-10,02:00,REGUP,1.3,N,2024-08
2024-08-10,02:00,REGDN,1.98,N,2024-08
2024-08-10,02:00,ECRS,0.99,N,2024-08
2024-08-10,03:00,REGDN,1.98,N,2024-08
2024-08-10,03:00,REGUP,1.0,N,2024-08
2024-08-10,03:00,RRS,0.94,N,2024-08
2024-08-10,03:00,NSPIN,0.2,N,2024-08
2024-08-10,03:00,ECRS,0.91,N,2024-08
2024-08-10,04:00,REGDN,1.89,N,2024-08
2024-08-10,04:00,REGUP,1.75,N,2024-08
2024-08-10,04:00,RRS,0.95,N,2024-08
2024-08-10,04:00,NSPIN,0.09,N,2024-08
2024-08-10,04:00,ECRS,0.85,N,2024-08
2024-08-10,05:00,REGUP,1.7,N,2024-08
2024-08-10,05:00,REGDN,1.71,N,2024-08
2024-08-10,05:00,RRS,0.9,N,2024-08
2024-08-10,05:00,ECRS,0.73,N,2024-08
2024-08-10,05:00,NSPIN,0.09,N,2024-08
2024-08-10,06:00,NSPIN,0.09,N,2024-08
2024-08-10,06:00,RRS,0.99,N,2024-08
2024-08-10,06:00,REGUP,1.79,N,2024-08
2024-08-10,06:00,REGDN,1.66,N,2024-08
2024-08-10,06:00,ECRS,0.37,N,2024-08
2024-08-10,07:00,NSPIN,0.99,N,2024-08
2024-08-10,07:00,RRS,0.99,N,2024-08
2024-08-10,07:00,REGUP,2.0,N,2024-08
2024-08-10,07:00,REGDN,1.5,N,2024-08
2024-08-10,07:00,ECRS,0.91,N,2024-08
2024-08-10,08:00,REGDN,2.0,N,2024-08
2024-08-10,08:00,REGUP,1.8,N,2024-08
2024-08-10,08:00,RRS,1.0,N,2024-08
2024-08-10,08:00,NSPIN,1.0,N,2024-08
2024-08-10,08:00,ECRS,1.0,N,2024-08
2024-08-10,09:00,REGDN,1.75,N,2024-08
2024-08-10,09:00,REGUP,1.49,N,2024-08
2024-08-10,09:00,NSPIN,1.0,N,2024-08
2024-08-10,09:00,RRS,1.0,N,2024-08
2024-08-10,09:00,ECRS,1.0,N,2024-08
2024-08-10,10:00,ECRS,1.0,N,2024-08
2024-08-10,10:00,REGDN,1.05,N,2024-08
2024-08-10,10:00,REGUP,1.78,N,2024-08
2024-08-10,10:00,RRS,1.0,N,2024-08
2024-08-10,10:00,NSPIN,1.0,N,2024-08
2024-08-10,11:00,NSPIN,0.58,N,2024-08
2024-08-10,11:00,RRS,1.0,N,2024-08
2024-08-10,11:00,REGDN,1.49,N,2024-08
2024-08-10,11:00,REGUP,2.74,N,2024-08
2024-08-10,11:00,ECRS,1.0,N,2024-08
2024-08-10,12:00,NSPIN,0.8,N,2024-08
2024-08-10,12:00,RRS,1.25,N,2024-08
2024-08-10,12:00,REGUP,3.25,N,2024-08
2024-08-10,12:00,REGDN,1.78,N,2024-08
2024-08-10,12:00,ECRS,1.25,N,2024-08
2024-08-10,13:00,REGDN,2.5,N,2024-08
2024-08-10,13:00,REGUP,4.35,N,2024-08
2024-08-10,13:00,RRS,1.5,N,2024-08
2024-08-10,13:00,NSPIN,1.01,N,2024-08
2024-08-10,13:00,ECRS,1.96,N,2024-08
2024-08-10,14:00,REGDN,3.24,N,2024-08
2024-08-10,14:00,REGUP,4.73,N,2024-08
2024-08-10,14:00,RRS,1.65,N,2024-08
2024-08-10,14:00,NSPIN,1.04,N,2024-08
2024-08-10,14:00,ECRS,2.98,N,2024-08
2024-08-10,15:00,REGUP,3.69,N,2024-08
2024-08-10,15:00,REGDN,3.24,N,2024-08
